"user_id","count","per_week_retention"
17999.0,3,1
18001.0,3,1
18002.0,2,1
18003.0,3,1
18004.0,3,1
18005.0,2,1
18009.0,3,1
18010.0,2,1
18011.0,1,0
18013.0,3,1
18017.0,2,1
18020.0,2,1
18021.0,2,1
18022.0,2,1
18023.0,2,1
18025.0,3,1
18026.0,2,1
18027.0,3,1
18028.0,3,1
18029.0,2,1
18030.0,3,1
18031.0,1,0
18032.0,2,1
18034.0,1,0
18038.0,2,1
18039.0,2,1
18041.0,2,1
18042.0,3,1
18043.0,3,1
18045.0,1,0
18047.0,3,1
18048.0,3,1
18052.0,1,0
18055.0,2,1
18058.0,2,1
18059.0,3,1
18061.0,2,1
18062.0,3,1
18064.0,3,1
18065.0,3,1
18066.0,3,1
18067.0,3,1
18068.0,2,1
18069.0,3,1
18070.0,2,1
18072.0,2,1
18076.0,2,1
18078.0,2,1
18081.0,2,1
18082.0,1,0
18084.0,2,1
18087.0,2,1
18088.0,2,1
18089.0,2,1
18090.0,1,0
18091.0,1,0
18093.0,2,1
18094.0,2,1
18097.0,2,1
18098.0,2,1
18100.0,1,0
18101.0,1,0
18103.0,2,1
18104.0,2,1
18106.0,2,1
18108.0,2,1
18110.0,2,1
18113.0,2,1
18114.0,1,0
18116.0,1,0
18118.0,1,0
18119.0,1,0
18122.0,1,0
18123.0,1,0
18125.0,2,1
18127.0,2,1
18128.0,2,1
18130.0,1,0
18131.0,2,1
18132.0,1,0
18133.0,1,0
18135.0,2,1
18137.0,1,0
18141.0,1,0
18142.0,2,1
18144.0,2,1
18146.0,2,1
18148.0,2,1
18151.0,1,0
18152.0,1,0
18155.0,2,1
18158.0,1,0
18160.0,1,0
18162.0,1,0
18163.0,2,1
18164.0,2,1
18169.0,2,1
18170.0,2,1
18173.0,2,1
18174.0,1,0
18176.0,1,0
18177.0,2,1
18179.0,1,0
18181.0,2,1
18182.0,1,0
18184.0,1,0
18185.0,2,1
18186.0,2,1
18187.0,2,1
18192.0,2,1
18193.0,2,1
18194.0,1,0
18197.0,2,1
18198.0,1,0
18201.0,2,1
18203.0,1,0
18204.0,2,1
18205.0,1,0
18208.0,2,1
18210.0,2,1
18211.0,1,0
18212.0,2,1
18213.0,1,0
18217.0,1,0
18218.0,1,0
18220.0,2,1
18225.0,1,0
18226.0,1,0
18227.0,1,0
18228.0,2,1
18231.0,1,0
18232.0,1,0
18235.0,2,1
18236.0,2,1
18237.0,1,0
18241.0,1,0
18242.0,1,0
18243.0,2,1
18246.0,1,0
18249.0,2,1
18253.0,1,0
18256.0,1,0
18257.0,2,1
18258.0,2,1
18260.0,1,0
18263.0,2,1
18264.0,2,1
18265.0,2,1
18267.0,1,0
18268.0,2,1
18270.0,1,0
18271.0,2,1
18272.0,1,0
18274.0,1,0
18275.0,2,1
18277.0,1,0
18278.0,1,0
18283.0,1,0
18286.0,2,1
18287.0,2,1
18288.0,1,0
18290.0,2,1
18291.0,1,0
18295.0,1,0
18296.0,1,0
18298.0,2,1
18299.0,1,0
18300.0,2,1
18302.0,2,1
18306.0,1,0
18309.0,1,0
18311.0,1,0
18312.0,1,0
18313.0,1,0
18316.0,1,0
18317.0,1,0
18319.0,1,0
18320.0,1,0
18321.0,2,1
18325.0,2,1
18326.0,2,1
18327.0,2,1
18328.0,2,1
18329.0,2,1
18330.0,1,0
18331.0,1,0
18333.0,1,0
18334.0,1,0
18335.0,2,1
18337.0,2,1
18341.0,2,1
18344.0,2,1
18345.0,1,0
18347.0,2,1
18348.0,2,1
18350.0,2,1
18352.0,2,1
18353.0,2,1
18355.0,2,1
18356.0,2,1
18357.0,1,0
18358.0,2,1
18359.0,2,1
18360.0,1,0
18361.0,2,1
18362.0,2,1
18367.0,2,1
18368.0,1,0
18369.0,2,1
18374.0,2,1
18379.0,2,1
18380.0,2,1
18382.0,2,1
18383.0,2,1
18384.0,1,0
18385.0,2,1
18386.0,2,1
18387.0,2,1
18388.0,2,1
18389.0,2,1
18390.0,2,1
18391.0,2,1
18393.0,2,1
18394.0,2,1
18395.0,1,0
18397.0,2,1
18398.0,2,1
18400.0,2,1
18401.0,1,0
18402.0,2,1
18404.0,2,1
18405.0,2,1
18410.0,2,1
18411.0,2,1
18412.0,2,1
18416.0,2,1
18417.0,2,1
18420.0,2,1
18421.0,2,1
18423.0,2,1
18424.0,2,1
18425.0,2,1
18428.0,2,1
18430.0,1,0
18433.0,2,1
18434.0,2,1
18438.0,2,1
18439.0,2,1
18440.0,2,1
18441.0,2,1
18445.0,2,1
18449.0,2,1
18450.0,2,1
18451.0,2,1
18452.0,2,1
18454.0,2,1
18455.0,2,1
18456.0,2,1
18459.0,2,1
18460.0,1,0
18462.0,2,1
18464.0,1,0
18465.0,1,0
18466.0,2,1
18467.0,2,1
18469.0,2,1
18470.0,2,1
18471.0,2,1
18473.0,2,1
18474.0,2,1
18475.0,1,0
18476.0,2,1
18478.0,2,1
18480.0,1,0
18484.0,2,1
18486.0,2,1
18487.0,2,1
18488.0,1,0
18493.0,2,1
18496.0,2,1
18497.0,2,1
18498.0,2,1
18500.0,2,1
18501.0,2,1
18505.0,2,1
18507.0,2,1
18509.0,2,1
18510.0,2,1
18512.0,2,1
18517.0,2,1
18520.0,2,1
18522.0,2,1
18525.0,2,1
18526.0,2,1
18528.0,2,1
18529.0,1,0
18531.0,2,1
18533.0,2,1
18536.0,2,1
18538.0,2,1
18539.0,2,1
18540.0,2,1
18541.0,2,1
18542.0,2,1
18544.0,2,1
18546.0,2,1
18547.0,2,1
18550.0,1,0
18551.0,2,1
18553.0,1,0
18554.0,1,0
18558.0,1,0
18561.0,1,0
18562.0,1,0
18564.0,1,0
18565.0,1,0
18568.0,1,0
18569.0,1,0
18571.0,1,0
18574.0,1,0
18576.0,1,0
18579.0,1,0
18580.0,1,0
18581.0,1,0
18584.0,1,0
18586.0,1,0
18587.0,1,0
18588.0,1,0
18590.0,1,0
18593.0,1,0
18595.0,1,0
18596.0,1,0
18597.0,1,0
18598.0,1,0
18599.0,1,0
18601.0,1,0
18602.0,1,0
18603.0,1,0
18605.0,1,0
18607.0,1,0
18608.0,1,0
18609.0,1,0
18610.0,1,0
18611.0,1,0
18612.0,1,0
18614.0,1,0
18616.0,1,0
18617.0,1,0
18618.0,1,0
18627.0,1,0
18628.0,1,0
18629.0,1,0
18632.0,1,0
18633.0,1,0
18634.0,1,0
18635.0,1,0
18637.0,1,0
18639.0,1,0
18641.0,1,0
18642.0,1,0
18645.0,1,0
18647.0,1,0
18649.0,1,0
18650.0,1,0
18652.0,1,0
18653.0,1,0
18654.0,1,0
18656.0,1,0
18658.0,1,0
18659.0,1,0
18661.0,1,0
18663.0,1,0
18667.0,1,0
18671.0,1,0
18672.0,1,0
18678.0,1,0
18679.0,1,0
18682.0,1,0
18685.0,1,0
18687.0,1,0
18688.0,1,0
18689.0,1,0
18691.0,1,0
18694.0,1,0
18696.0,1,0
18699.0,1,0
18700.0,1,0
18701.0,1,0
18703.0,1,0
18705.0,1,0
18708.0,1,0
18709.0,1,0
18711.0,1,0
18712.0,1,0
18714.0,1,0
18715.0,1,0
18716.0,1,0
18718.0,1,0
18719.0,1,0
18721.0,1,0
18724.0,1,0
18725.0,1,0
18731.0,1,0
18732.0,1,0
18733.0,1,0
18739.0,1,0
18741.0,1,0
18743.0,1,0
18744.0,1,0
18745.0,1,0
18746.0,1,0
18747.0,1,0
18751.0,1,0
18752.0,1,0
18753.0,1,0
18754.0,1,0
18758.0,1,0
18761.0,1,0
18762.0,1,0
18763.0,1,0
18764.0,1,0
18766.0,1,0
18767.0,1,0
18768.0,1,0
18769.0,1,0
18770.0,1,0
18773.0,1,0
18774.0,1,0
18778.0,1,0
18779.0,1,0
18781.0,1,0
18782.0,1,0
18785.0,1,0
18787.0,1,0
18788.0,1,0
18789.0,1,0
18792.0,1,0
18793.0,1,0
18794.0,1,0
18795.0,1,0
18797.0,1,0
18804.0,1,0
18805.0,1,0
18806.0,1,0
18809.0,1,0
18811.0,1,0
18812.0,1,0
18813.0,1,0
18814.0,1,0
18815.0,1,0
18816.0,1,0
18817.0,1,0
18822.0,1,0
18823.0,1,0
18824.0,1,0
18825.0,1,0
18826.0,1,0
18827.0,1,0
18829.0,1,0
18830.0,1,0
18831.0,1,0
18835.0,1,0
18837.0,1,0
18838.0,1,0
18840.0,1,0
18843.0,1,0
18844.0,1,0
18845.0,1,0
18849.0,1,0
18853.0,1,0
18855.0,1,0
18859.0,1,0
18860.0,1,0
18861.0,1,0
18864.0,1,0
18866.0,1,0
18868.0,1,0
18869.0,1,0
18872.0,1,0
18873.0,1,0
18876.0,1,0
18878.0,1,0
18880.0,1,0
18881.0,1,0
18883.0,1,0
18884.0,1,0
18885.0,1,0
18886.0,1,0
18887.0,1,0
18888.0,1,0
18889.0,1,0
18892.0,1,0
18894.0,1,0
18895.0,1,0
18896.0,1,0
18898.0,1,0
18902.0,1,0
18903.0,1,0
18904.0,1,0
18908.0,1,0
18912.0,1,0
18913.0,1,0
18915.0,1,0
18917.0,1,0
18920.0,1,0
18923.0,1,0
18926.0,1,0
18927.0,1,0
18931.0,1,0
18933.0,1,0
18934.0,1,0
18935.0,1,0
18938.0,1,0
18939.0,1,0
18940.0,1,0
18941.0,1,0
18942.0,1,0
18943.0,1,0
18945.0,1,0
18948.0,1,0
18952.0,1,0
18953.0,1,0
18954.0,1,0
18955.0,1,0
18957.0,1,0
18965.0,1,0
18966.0,1,0
18969.0,1,0
18970.0,1,0
18971.0,1,0
18972.0,1,0
18973.0,1,0
18977.0,1,0
18979.0,1,0
18980.0,1,0
18982.0,1,0
18983.0,1,0
18984.0,1,0
18987.0,1,0
18988.0,1,0
18989.0,1,0
18991.0,1,0
18993.0,1,0
18998.0,1,0
19001.0,1,0
19008.0,1,0
19010.0,1,0
19011.0,1,0
19014.0,1,0
19015.0,1,0
19018.0,1,0
19019.0,1,0
19021.0,1,0
19023.0,1,0
19025.0,1,0
19030.0,1,0
19032.0,1,0
19037.0,1,0
19039.0,1,0
19040.0,1,0
19042.0,1,0
19043.0,1,0
19044.0,1,0
19045.0,1,0
19047.0,1,0
19048.0,1,0
19049.0,1,0
19050.0,1,0
19053.0,1,0
19055.0,1,0
19056.0,1,0
19059.0,1,0
19060.0,1,0
19061.0,1,0
19063.0,1,0
